id,title,link,score,review
138,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,개꿀잼인데 누군가는 또 노잼이라하겠지...
139,용과 주근깨 공주,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207284&target=after,8,노래 ost가 너무 좋네요. 주인공이 점차 성장해가는 과정도 볼만했습니다
140,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,샹치랑 베놈2 보고 이 영화를 보면 재미 없을 수가 없다. 잘만든 영화고 MCU 내에서도 중상은 갈 영화임.
141,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,너무 재밌음 최고 후속작이 기대됨
142,애프터: 관계의 함정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209598&target=after,8,"역시 믿고보는 애프터 ,, 1년에 한번씩 나와주니 너무 감사하네요 ㅠㅠㅠ 근데 2편본지 오래되서 스토리 기억 잘 안나는데 3편에서 너무 많은 어른들이 나와서 혼란스러웠어요 누가 하딘 엄마였지 아빠였지 ,,,, 분석하다가 큰 폭탄 결말에 터뜨리고 끝남요 ㅠ"
143,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,7,1편에 비하면 실망스럽지만 재밌게 봤어요
144,썸머 워즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=69951&target=after,10,
145,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,4,음악 하나는 인정. 하지만 스토리를 풀어내는데 있어 너무 느리지 않나 싶고 보다가 중간에 잠깐 잠들었음 ㅠㅠ 반지의 제왕급으로 인간 아닌 것들도 많이 나오고 전투씬도 길고 더화려할 줄 알았는데 기대가 너무 컸나봐요.
146,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,10,이걸 왜 이제봤지 안본눈 사고싶다
147,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,1,"올해 최악의 영화. 1위 아네트, 2위 캔디맨.남자 역 싸이코."
148,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,멋내지 않아 더 멋진 영화. 주인공의 자연스런 성장 과정이 인상적이다.
149,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,뭔가 신비롭고 액션도 멋있는 영화 추천해요 모레벌레가 젤 무섭던데 벌레라 하기엔 넘..
150,킹덤 오브 헤븐,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=38908&target=after,10,공성전 전투 신은 안시성에서 거의 그대로 배꼈던데 ㅎㅎㅎ괜히 중세 덕후 리들리 스콧이라 하는 거 아님..
151,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,인솁션 이후 나의 인생영화 등극!듄이 1위다!!!영화관에서 볼 수 있어서 너무 행복했다.참고로 영화 보러 가기 전에 어떠한 사전 정보도 없이 보러갔습니다!
152,블랙 호크 다운,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=33410&target=after,10,미군이 왜 세계최강인지 잘보여주는 영화임..특히 레인져 멋짐
153,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,10,배우들 명품연기에 펑펑 오열하며 봤어요 ㅠㅠ 재미 감동 모두 잡은 기적 !! 잘봤습니다 ㅎㅎ
154,귀문,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206168&target=after,6,약 간 소름 작품성은 모르겠고
155,다운사이징,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=142272&target=after,1,돈준다고 해도 다른사람한테 추천 못할 영화
156,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,1,애들용 애니메이션 실사판같다
157,할로윈 킬즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190727&target=after,6,총 맞고 야구빠따로 개같이 두들겨 맞아도 안 죽는 불사신 마이클 마이어스 횽님도 탈모는 못 피했음 ㄷㄷ
158,나는 나를 해고하지 않는다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=194074&target=after,6,원청사람을 판타지로 그려놔서 많이 손색되는게 있음. 그냥 열약한거에 초점을 둬도 될걸. 주인공의 의미없는 스토리가 더해져서 하려던 이야기의 반이상이 의미가 없음.
159,자산어보,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189075&target=after,10,역대급 역사영화임흑백이라 진짜 옛날같은느낌에 5분만봐도 계속보고싶게만드는 스토리텔링그 시대를 직접 담은 것 같은 연기무조건 봐야하는 영화임
160,몬스터 vs 에이리언,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=50667&target=after,8,한예슬 목소리.. ㅠ전문 성우를 쓰시지...
161,소리도 없이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187893&target=after,1,도대체뭐야이게 기가차네정말
162,수색자,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201718&target=after,10,반백년을 훌쩍 뛰어넘은 분단의 아픔 속 묵묵히 의무를 수행해온 모든 현역 병사 분들께 이 영화를 빌어 감사드립니다.
163,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,10,"천만관객 갈  영화이네여~~모처럼  재미,감동~~넘치네여~"
164,슬픔보다 더 슬픈 이야기,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=51781&target=after,10,내가 미처 알수 없을것만같은 사랑을 듣고 본거같아요 삶에 중요한 부분한가지를 배우고가요
165,내 몸이 사라졌다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=186346&target=after,6,잘가다가 막판에 너무 심오해서 나한테 너무 어려움
166,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,now or never. 가장 중요한 순간에 바니처럼 현명할 수 있기를
167,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,1,이게 뭐가 재밌음?? X발 돈 X나 아깝네 관객수적은거 보닌깐 그들만에 리그냐
168,콘스탄틴,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=39708&target=after,10,한번도 안 본 사람은 있지만 한번만 본 사람은 없다볼때마다 새롭고 좋다 최고
169,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,아 오랜만에 영화다운 영화 봤네
170,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,"Big power, big reponsibility 점점 더 책임감을 이겨내는 폴의 모습이 인상적이였다."
171,맨 인 더 다크 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167403&target=after,8,이번편은 뭔가 장님버전 테이큰 같으면서 오묘했음. 딱히 공포스럽기보단 약간 잔인한 액션영화 같네.
172,건파우더 밀크셰이크,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207182&target=after,6,"화려한 배우진, 눈길 가는 영상미...그 외는..."
173,해피 투게더,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=19335&target=after,8,절절하네요.... 왕가위 감독님의 진가를 알게 되었습니다.
174,블랙 위도우,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184318&target=after,9,오프닝 시퀀스가 매우 좋았다. 더 많은 이야기를 보고 싶은데 마지막이라 아쉬울 따름이다.
175,어웨이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=186107&target=after,10,숙면용 영화
176,자산어보,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189075&target=after,8,자산어보의 흑백 영화로 번뜩이는 재미가 있어요
177,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,7,일단 양조위가 멋있었다. 양조위 잘생겼다.
178,아수라,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=44913&target=after,10,소름소름 이거 감독이 미래 갔다와서 쓴 듯 ㅋㅋㅋㅋ
179,보스 베이비 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191597&target=after,6,귀여움에 나도 모르게 기분 좋아지는 영화
180,인질,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185614&target=after,6,짧아서 오히려 좋았다
181,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,마블리 이제 더 안나오겠지? 이게 뭐야ㅠㅠ
182,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,그냥 재미가없어요ㅋㅋㅋㅋ마블이 만든거맞나요?? 마블영화중 가장 재미없네요 마블이니까믿고 간건데ㅋㅋㅋ 시간과돈이아까우면 딴거보세요ㅇㄱㄹㅇ
183,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,4,역대급으로 지루함별로
184,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,7,어릴적 본 지구방위대 후뢰시맨이 생각나는건 기분 탓이겠지...
185,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,마동석을 볼수있어서 좋았다!
186,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,5,기존 마블 영화 기대하신 분들이라면 당연히 재미는 없죠. 이터널스 내용 자체가 재미보다는 인류애를 이해하는 과정이 담겨있습니다.
187,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,최근 마블작 중에서 제일 훌륭한듯
188,라스트 듀얼: 최후의 결투,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191545&target=after,9,챕터마다 드라마틱한 반전은 없었지만. 그래서 장면장면을 더 곱씹게되는 영화. 마지막 결투씬은 쫄깃함.
189,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,아이맥스로 두 번 봤다. 감상평 한마디만 하자면 2023년 11월로 시간 여행이 가능하다면 좋겠다. 한스 짐머 정말 미친 거 아니냐? 영화 음악의 극치를 보여주네. 엔리오 모리꼬네 이후 이런 천재는 처음 본다. 사고 방식이 비범을 넘어 독보적인 것 같다. 물론 영화 자체도 미쳤다. 드뇌 빌뇌브는 원작 소설 듄에 구현된 세계를 완벽하게 영화로 옮겼다. 멀티캐스팅 또한 신의 한 수.
190,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,남자들 키스하는장면 너무 보기 싫네요
191,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,마음이 치유되는 영화랄까..? 감동 재미 교훈 다 잡았고 론 진짜 짱귀여워ㅠㅠ
192,어거스트 러쉬,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=66158&target=after,10,오랜만에 잘 만든 영화를 보았네.
193,웬디,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191926&target=after,7,어른이 되어 다시 보니 피터팬. 아직 아이이고 싶은걸까.
194,시간,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=57829&target=after,10,역시 기덕이형 영화는 진짜 잘 만듬 사생활적으로 문제만 없었다면 진짜 한국에서 다시 나오기 힘든 레전드 감독으로 이름을 날렸을 텐데 말이지
195,블라이스 스피릿,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198555&target=after,6,의상이나 배경들 눈요기 하기 좋다.
196,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,티모시 연기하는 모습만 보고있어도 두시간 반이 훌쩍.. 벌써 끝낫어?ㅠ  아쉽더라구요.. 연기하는 모습이 더 보고싶은 마음
197,보스 베이비 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191597&target=after,10,너무나 귀여운 보스 베이비
198,랑종,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204496&target=after,7,곡성과는 다른 공포였고 다시 곡성이 보고 싶어졌다.
199,007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,8,007에서 그 옛날 아마겟돈'이나 더 록'  같은 엔딩의 기분을 느낄줄이야..-.-그래도 다니엘 크레이그' 여서 보는 동안은 행복했음~
200,용서받지 못한 자,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=44111&target=after,10,역대 군대 영화 중 리얼리티를 가장 잘 살린 영화가 바로 이 영화임 다른 영화들은 양념을 좀 쳤지만 이 영화는 진짜 거의 양념을 치지 않은 생 날 것과 같음 요즘은 군 생활이 어떻게 바뀌었는진 모르겠지만 저 시절 가장 군대를 잘 표현 한 영화는 바로 이 영화임 요즘 이런 스타일의 영화가 또 나와줬음 좋겠다 양념 안 친 군대 영화 말이지 요즘은 어떻게 생활하는지 궁금하네 이 시절과 아직도 비슷 할려나??
201,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,1,엄청나게 재미없엉ㅜㅜ
202,먼 훗날 우리,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=175092&target=after,10,
203,먼 훗날 우리,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=175092&target=after,10,
204,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,5,너무 많은걸 하려다 실패한영화같네요 후반부로 갈수록 라희의 존재감이 없어지고 중반부부터 사실상 반전이랄것도 없어서 시시해졌습니다. 차라리 라희나 보경 둘중 한명에 집중하는 스토리였으면 더 좋았겠네요.
205,변검,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=24555&target=after,10,이런  중국영화가  이제없는게  안타깝다
206,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,6,다른 캐릭터들 다 별로인데 론이.. 론이 너무 귀여워 ㅠㅠㅠ
